Video Name,Judges,Primary Factors,,,,Control Factors,,,Assesment Score,,,
,Dr Rayhan Islam,1,0,1,1,1,1,0.5,5.5,78.57142857,,
E08_P04_AL_VHJ_GM,Dr Mamun Mahmud,1,0,0,0.9,1,1,1,4.9,70,67.61904762,67.62
,Dr Abid Hasan Khan,1,0,0,0.9,1,1,1,4.9,70,,
,Dr Rayhan Islam,1,0,0,0.9,1,1,0.5,4.4,62.85714286,,
E08_P04_AR_VHJ_GM,Dr Mamun Mahmud,1,0,0,0.9,1,1,1,4.9,70,67.61904762,67.62
,Dr Abid Hasan Khan,1,0,0,0.9,1,1,1,4.9,70,,
,Dr Rayhan Islam,1,0,0,0.9,1,1,0.5,4.4,62.85714286,,
E08_P04_AF_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AL_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AR_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AF_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AL_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AR_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AF_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AL_VML_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,81.9047619,81.9
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,0.5,5.4,77.14285714,,
E08_P04_AR_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AF_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AL_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P04_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P05_AF_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AF_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AF_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AF_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AF_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AF_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AL_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P05_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VFL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P06_AL_VFL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P06_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AL_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AR_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AL_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AR_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AL_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AR_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AL_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AR_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AF_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AL_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P06_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AF_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AL_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AF_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AL_VHJ_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P07_AR_VHJ_GM,Dr Mamun Mahmud,1,1,0,0.8,1,1,1,5.8,82.85714286,82.85714286,82.86
,Dr Abid Hasan Khan,1,1,0,0.8,1,1,1,5.8,82.85714286,,
,Dr Rayhan Islam,1,1,0,0.8,1,1,1,5.8,82.85714286,,
E08_P07_AF_VLJ_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P07_AL_VLJ_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P07_AR_VLJ_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P07_AF_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,0.5,6.5,92.85714286,,
E08_P07_AL_VLL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,81.9047619,81.9
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,0.5,5.4,77.14285714,,
E08_P07_AR_VLL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,81.9047619,81.9
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,0.5,5.4,77.14285714,,
E08_P07_AF_VML_GM,Dr Mamun Mahmud,1,1,0,0.8,1,1,1,5.8,82.85714286,80.47619048,80.48
,Dr Abid Hasan Khan,1,1,0,0.8,1,1,1,5.8,82.85714286,,
,Dr Rayhan Islam,1,1,0,0.8,1,1,0.5,5.3,75.71428571,,
E08_P07_AL_VML_GM,Dr Mamun Mahmud,1,1,0,0.7,1,1,1,5.7,81.42857143,79.04761905,79.05
,Dr Abid Hasan Khan,1,1,0,0.7,1,1,1,5.7,81.42857143,,
,Dr Rayhan Islam,1,1,0,0.7,1,1,0.5,5.2,74.28571429,,
E08_P07_AR_VML_GM,Dr Mamun Mahmud,1,1,0,0.8,1,1,1,5.8,82.85714286,80.47619048,80.48
,Dr Abid Hasan Khan,1,1,0,0.8,1,1,1,5.8,82.85714286,,
,Dr Rayhan Islam,1,1,0,0.8,1,1,0.5,5.3,75.71428571,,
E08_P07_AF_VO_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P07_AL_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P07_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P08_AF_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P08_AL_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P08_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P08_AF_VHJ_GM,Dr Mamun Mahmud,1,0,1,1,1,1,1,6,85.71428571,85.71428571,85.71
,Dr Abid Hasan Khan,1,0,1,1,1,1,1,6,85.71428571,,
,Dr Rayhan Islam,1,0,1,1,1,1,1,6,85.71428571,,
E08_P08_AL_VHJ_GM,Dr Mamun Mahmud,1,0,1,1,1,1,1,6,85.71428571,85.71428571,85.71
,Dr Abid Hasan Khan,1,0,1,1,1,1,1,6,85.71428571,,
,Dr Rayhan Islam,1,0,1,1,1,1,1,6,85.71428571,,
E08_P08_AR_VHJ_GM,Dr Mamun Mahmud,1,0,0,0.9,1,1,1,4.9,70,70,70
,Dr Abid Hasan Khan,1,0,0,0.9,1,1,1,4.9,70,,
,Dr Rayhan Islam,1,0,0,0.9,1,1,1,4.9,70,,
E08_P08_AF_VLJ_GM,Dr Mamun Mahmud,1,1,0,0,1,1,0.5,4.5,64.28571429,69.04761905,69.05
,Dr Abid Hasan Khan,1,1,0,0,1,1,1,5,71.42857143,,
,Dr Rayhan Islam,1,1,0,0,1,1,1,5,71.42857143,,
E08_P08_AL_VLJ_GM,Dr Mamun Mahmud,1,1,0,0,1,1,0.5,4.5,64.28571429,69.04761905,69.05
,Dr Abid Hasan Khan,1,1,0,0,1,1,1,5,71.42857143,,
,Dr Rayhan Islam,1,1,0,0,1,1,1,5,71.42857143,,
E08_P08_AR_VLJ_GM,Dr Mamun Mahmud,1,1,0,0,1,1,0.5,4.5,64.28571429,69.04761905,69.05
,Dr Abid Hasan Khan,1,1,0,0,1,1,1,5,71.42857143,,
,Dr Rayhan Islam,1,1,0,0,1,1,1,5,71.42857143,,
E08_P08_AF_VLL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P08_AL_VLL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P08_AR_VLL_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P08_AF_VML_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,0.5,5.4,77.14285714,79.52380952,79.52
,Dr Abid Hasan Khan,1,1,0,0.9,1,0.5,1,5.4,77.14285714,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P08_AL_VML_GM,Dr Mamun Mahmud,1,1,0,0.8,1,1,0.5,5.3,75.71428571,78.0952381,78.1
,Dr Abid Hasan Khan,1,1,0,0.8,1,0.5,1,5.3,75.71428571,,
,Dr Rayhan Islam,1,1,0,0.8,1,1,1,5.8,82.85714286,,
E08_P08_AR_VML_GM,Dr Mamun Mahmud,1,1,0,0.8,1,1,0.5,5.3,75.71428571,78.0952381,78.1
,Dr Abid Hasan Khan,1,1,0,0.8,1,0.5,1,5.3,75.71428571,,
,Dr Rayhan Islam,1,1,0,0.8,1,1,1,5.8,82.85714286,,
E08_P08_AF_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P08_AL_VO_GM,Dr Mamun Mahmud,1,1,0,0.9,1,1,1,5.9,84.28571429,84.28571429,84.29
,Dr Abid Hasan Khan,1,1,0,0.9,1,1,1,5.9,84.28571429,,
,Dr Rayhan Islam,1,1,0,0.9,1,1,1,5.9,84.28571429,,
E08_P08_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VLJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VLL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,0.5,6.5,92.85714286,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,0.5,6.5,92.85714286,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VML_GM,Dr Mamun Mahmud,1,1,1,1,1,1,0.5,6.5,92.85714286,97.61904762,97.62
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AF_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AL_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P17_AR_VO_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P18_AF_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P18_AL_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P18_AR_VFL_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
E08_P18_AF_VHJ_GM,Dr Mamun Mahmud,1,1,1,1,1,1,1,7,100,100,100
,Dr Abid Hasan Khan,1,1,1,1,1,1,1,7,100,,
,Dr Rayhan Islam,1,1,1,1,1,1,1,7,100,,
